"Date","Site","Clinic","Manager","Is the current WIC logo on or above entrance?","Are accurate hours of operation displayed on door in a permanent format?","Is staff properly welcoming, Hi, Welcome to WIC?","Is staff at entrance to greet and provide information promptly?","Is staff communicating options to walk-ins?","Is water visible and available to clients?","Is the WIC material QR code visible, colorful & intentional?","Is the WIC material QR code linked to the WIC shopping guide?","Is the WIC material QR code linked to social media?","Is the WIC material QR code linked to the WIC cookbook?","Is the WIC material QR code linked to state website?","Does the entire scope of practice take place in a private room?","Do all rooms display the Jordan Michael Design?","Do all private rooms display room status indicators?","Is there a television present?","Is the television utilized appropriately?","Is the environment peaceful and neutral? (smells, sounds, etc.)","Is there developmentally appropriate entertainment for children in every room?","Is a clinic manager or supervisor present?","Padded or gel chairs available","Rolling cart per room","Client does not move","Room per Certifier","# of Families Waiting","Minimum of 2 client padded chairs","Maximum of 8 sq ft desk","Maximum of 12 sq ft lab equipment","Small filing cabinet","3 or more wall hangings","Sharp corners covered","Electrical outlets covered","Hazard box up and out of the way","No flammable clutter","No confidential convo with door open","Alternative lighting","Interactive rugs","Kitchen sets","1 or more child chairs","Child books visible","Standard filing system for forms","Gloves mounted to wall"
2023-04-27,"17","Northwest Highway","Cheryl",0.954380620801274,1,0.954380620801274,0.954380620801274,0.954380620801274,0.956061334771754,1,0.858683833141991,1,0.858683833141991,1,0.602175805423179,0.826115224326899,0,0.0456193791987257,0,0.950601500630966,0.640883157470582,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"17","Northwest Highway","Cheryl",0.954380620801274,1,0.954380620801274,0.954380620801274,0.954380620801274,0.956061334771754,1,0.858683833141991,1,0.858683833141991,1,0.602175805423179,0.826115224326899,0,0.0456193791987257,0,0.950601500630966,0.640883157470582,1,0,0.889848812095032,0.889848812095032,0.756371490280778,2.75637149028078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-05-15,"17","Northwest Highway","Cheryl",0.954380620801274,1,0.954380620801274,0.954380620801274,0.954380620801274,0.956061334771754,1,0.858683833141991,1,0.858683833141991,1,0.602175805423179,0.826115224326899,0,0.0456193791987257,0,0.950601500630966,0.640883157470582,1,0,0.6875,0.6875,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-05-22,"17","Northwest Highway","Cheryl",0.954380620801274,1,0.954380620801274,0.954380620801274,0.954380620801274,0.956061334771754,1,0.858683833141991,1,0.858683833141991,1,0.602175805423179,0.826115224326899,0,0.0456193791987257,0,0.950601500630966,0.640883157470582,1,0,0.6875,0.6875,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-06-01,"17","Northwest Highway","Cheryl",0.954380620801274,1,0.954380620801274,0.954380620801274,0.954380620801274,0.956061334771754,1,0.858683833141991,1,0.858683833141991,1,0.602175805423179,0.826115224326899,0,0.0456193791987257,0,0.950601500630966,0.640883157470582,1,0,0.889848812095032,0.889848812095032,0.756371490280778,2.75637149028078,0.5,0.5,0.5,0.5,0,0,0.5,0,1,0.5,0,0,0,0,0,0,0
2023-07-01,"17","Northwest Highway","Cheryl",0.954380620801274,1,0.954380620801274,0.954380620801274,0.954380620801274,0.956061334771754,1,0.858683833141991,1,0.858683833141991,1,0.602175805423179,0.826115224326899,0,0.0456193791987257,0,0.950601500630966,0.640883157470582,1,0,0.889848812095032,0.889848812095032,0.756371490280778,2.75637149028078,0.5,0.5,0.5,0.5,0,0.375,0.5,0,1,0.5,0,0,0,0,0,0,0
2023-07-24,"17","Northwest Highway","Cheryl",0.954380620801274,1,0.954380620801274,0.954380620801274,0.954380620801274,0.956061334771754,1,0.858683833141991,1,0.858683833141991,1,0.602175805423179,0.826115224326899,0,0.0456193791987257,0,0.950601500630966,0.640883157470582,1,0,0.889848812095032,0.889848812095032,0.756371490280778,2.75637149028078,0.5,0.5,0.5,0.5,0,0.375,0.5,0,1,0.5,0,0,0,0,0,0,0
2023-08-16,"17","Northwest Highway","Cheryl",0.954380620801274,1,0.954380620801274,0.954380620801274,0.954380620801274,0.956061334771754,1,0.858683833141991,1,0.858683833141991,1,0.602175805423179,0.826115224326899,0,0.0456193791987257,0,0.950601500630966,0.640883157470582,1,0,0.889848812095032,0.889848812095032,0.756371490280778,2.75637149028078,0.5,0.5,0.5,0.5,0,0.375,0.5,0,1,0.5,0,0,0,0,0,0,0
2023-08-16,"17","Northwest Highway","Cheryl",0.954380620801274,1,0.954380620801274,0.954380620801274,0.954380620801274,0.956061334771754,1,0.858683833141991,1,0.858683833141991,1,0.602175805423179,0.826115224326899,0,0.0456193791987257,0,0.950601500630966,0.640883157470582,1,0,0.889848812095032,0.889848812095032,0.756371490280778,2.75637149028078,0.5,0.5,0.5,0.5,0,0.375,0.5,0,1,0.5,0,0,0,0,0,0,0
2023-08-16,"17","Northwest Highway","Cheryl",0.954380620801274,1,0.954380620801274,0.954380620801274,0.954380620801274,0.956061334771754,1,0.858683833141991,1,0.858683833141991,1,0.602175805423179,0.826115224326899,0,0.0456193791987257,0,0.950601500630966,0.640883157470582,1,0,0.889848812095032,0.889848812095032,0.756371490280778,2.75637149028078,0.5,0.5,0.5,0.5,0,0.375,0.5,0,1,0.5,0,0,0,0,0,0,0
2022-11-28,"24","North Dallas","Na'Cole",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05,"24","North Dallas","Na'Cole",1,1,0.405405405405405,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-19,"24","North Dallas","Na'Cole",1,1,0.732540861812779,0.517087667161961,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.517087667161961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03,"24","North Dallas","Na'Cole",0.531621790857859,1,0.371947401377583,0.234189104571071,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.702567313713212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-09,"24","North Dallas","Na'Cole",0.363691334480674,1,0.623517372901065,0.525838411088888,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.790967021721941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-18,"24","North Dallas","Na'Cole",0.277172370116398,1,0.743443034657465,0.666135266755476,1,1,1,1,1,1,1,1,1,1,1,0.340154178768754,1,1,0.836212356139853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-27,"24","North Dallas","Na'Cole",0.214294939195752,1,0.833034973129421,0.76844484048383,1,1,1,1,1,1,1,1,1,1,1,0.124482801098775,1,1,0.409815818270692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"24","North Dallas","Na'Cole",0.105940543238281,1,0.923745782533863,0.890287833405422,1,1,1,1,1,1,1,1,1,1,1,0.743847939714114,1,1,1,0,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"24","North Dallas","Na'Cole",0.105940543238281,1,0.923745782533863,0.890287833405422,1,1,1,1,1,1,1,1,1,1,1,0.743847939714114,1,1,1,0,1,1,1,4.95744680851064,1,1,0.8,1,0.4,0,0,0,0.6,1,0.4,0,0.8,0,0.2,0,0.8
2023-05-11,"24","North Dallas","Na'Cole",0.150423779310094,1,0.891341884643914,0.843943551659994,1,1,1,1,1,1,1,1,1,1,1,0.63190371322364,1,1,0.806861813879742,0,1,1,1,4.95744680851064,1,1,0.8,1,0.4,0,0,0,0.6,1,0.4,0,0.8,0,0.2,0,0.8
2023-05-18,"24","North Dallas","Na'Cole",0.105940543238281,1,0.923745782533863,0.890287833405422,1,1,1,1,1,1,1,1,1,1,1,0.743847939714114,1,1,0.866268547820584,0,1,1,1,4.95744680851064,1,1,0.8,1,0.4,0,0,0,0.6,1,0.4,0,0.8,0,0.2,0,0.8
2023-05-18,"24","North Dallas","Na'Cole",0.105940543238281,1,0.923745782533863,0.890287833405422,1,1,1,1,1,1,1,1,1,1,1,0.743847939714114,1,1,1,0,1,1,1,4.95744680851064,1,1,0.8,1,0.4,0,0,0,0.6,1,0.4,0,0.8,0,0.2,0,0.8
2023-06-01,"24","North Dallas","Na'Cole",0.105940543238281,1,0.923745782533863,0.890287833405422,1,1,1,1,1,1,1,1,1,1,1,0.743847939714114,1,1,1,0,1,1,1,4.95744680851064,1,1,0.950819672131147,1,0.852459016393443,0.754098360655738,0.754098360655738,0.754098360655738,0.901639344262295,1,0.4,0,0.950819672131147,0,0.0491803278688525,0,0.8
2023-08-16,"24","North Dallas","Na'Cole",0.105940543238281,1,0.923745782533863,0.890287833405422,1,1,1,1,1,1,1,1,1,1,1,0.743847939714114,1,1,0.866268547820584,0,1,1,1,4.95744680851064,1,1,0.950819672131147,1,0.852459016393443,0.754098360655738,0.754098360655738,0.754098360655738,0.901639344262295,1,0.4,0,0.950819672131147,0,0.0491803278688525,0,0.8
2023-08-16,"24","North Dallas","Na'Cole",0.105940543238281,1,0.923745782533863,0.890287833405422,1,1,1,1,1,1,1,1,1,1,1,0.743847939714114,1,1,1,0,1,1,1,4.95744680851064,1,1,0.950819672131147,1,0.852459016393443,0.754098360655738,0.754098360655738,0.754098360655738,0.901639344262295,1,0.4,0,0.950819672131147,0,0.0491803278688525,0,0.8
2023-08-16,"24","North Dallas","Na'Cole",0.105940543238281,1,0.923745782533863,0.890287833405422,1,1,1,1,1,1,1,1,1,1,1,0.743847939714114,1,1,1,0,1,1,1,4.95744680851064,1,1,0.950819672131147,1,0.852459016393443,0.754098360655738,0.754098360655738,0.754098360655738,0.901639344262295,1,0.4,0,0.950819672131147,0,0.0491803278688525,0,0.8
2022-11-28,"25","Ledbetter","Na'Cole",1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.405405405405405,1,0,1,0,1,0,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.709969788519637,1,0.483383685800604,1,0.483383685800604,1,0,1,0,1,0.483383685800604,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-19,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.810073860165491,1,0.657077803076581,1,0.657077803076581,1,0,1,0,1,0.657077803076581,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.868467985406054,1,0.754642203545909,1,0.754642203545909,1,0,1,0,1,0.754642203545909,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-09,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.903376183076706,1,0.818618448933465,1,0.818618448933465,1,0,1,0,1,0.496539059189151,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-13,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.923981102903076,1,0.856685685800882,1,0.856685685800882,1,0,1,0.273668029548925,1,0.640631978262256,1,1,0.726331970451075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-23,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.934565721639695,1,0.875582710159983,1,0.875582710159983,1,0,1,0.446698006939682,1,0.731176026882069,1,1,0.832488247397619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.94506427347779,1,0.895058676258855,1,0.895058676258855,1,0,1,0.559210320717654,1,0.78671321561783,1,1,0.878111356778847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-06,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.952735479249118,1,0.909363330795368,1,0.909363330795368,1,0,1,0.635004022050562,1,0.82362768850307,1,1,0.905470958498236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-26,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.957977871489221,1,0.917599066439757,1,0.917599066439757,1,0.481853740256937,1,0.723579619354545,1,0.864841357652501,1,1,1,0,1,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.957977871489221,1,0.917599066439757,1,0.917599066439757,1,0.481853740256937,1,0.723579619354545,1,0.864841357652501,1,1,1,0,1,0.89537925021796,1,7.8561464690497,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0
2023-05-11,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.957977871489221,1,0.917599066439757,1,0.917599066439757,1,0.481853740256937,1,0.723579619354545,1,0.864841357652501,1,1,0.945655593204105,0,1,0.89537925021796,1,7.8561464690497,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0
2023-06-01,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.957977871489221,1,0.917599066439757,1,0.917599066439757,1,0.481853740256937,1,0.723579619354545,1,0.864841357652501,1,1,1,0,1,0.89537925021796,1,7.8561464690497,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0.628415300546448,0.833333333333333,0.628415300546448,0.833333333333333,0.502732240437158,0.833333333333333,0.251366120218579,0.833333333333333,0.833333333333333,0.833333333333333,0.204918032786885,0.628415300546448
2023-06-05,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.957977871489221,1,0.917599066439757,1,0.917599066439757,1,0.481853740256937,1,0.723579619354545,1,0.864841357652501,1,1,1,0,1,0.785714285714286,1,8.14285714285714,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0.628415300546448,0.833333333333333,0.628415300546448,0.833333333333333,0.502732240437158,0.833333333333333,0.251366120218579,0.833333333333333,0.833333333333333,0.833333333333333,0.204918032786885,0.628415300546448
2023-07-01,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.957977871489221,1,0.917599066439757,1,0.917599066439757,1,0.481853740256937,1,0.723579619354545,1,0.864841357652501,1,1,1,0,1,0.89537925021796,1,7.8561464690497,0.972527472527473,0.972527472527473,0.972527472527473,1,0.972527472527473,0.865077615793948,0.972527472527473,0.865077615793948,0.972527472527473,0.828783441963958,0.972527472527473,0.756195094303977,0.972527472527473,0.972527472527473,0.972527472527473,0.79105660337752,0.865077615793948
2023-07-24,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.957977871489221,1,0.917599066439757,1,0.917599066439757,1,0.481853740256937,1,0.723579619354545,1,0.864841357652501,1,1,1,0,1,0.89537925021796,1,7.8561464690497,0.972527472527473,0.972527472527473,0.972527472527473,1,0.972527472527473,0.865077615793948,0.972527472527473,0.865077615793948,0.972527472527473,0.828783441963958,0.972527472527473,0.756195094303977,0.972527472527473,0.972527472527473,0.972527472527473,0.79105660337752,0.865077615793948
2023-08-16,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.957977871489221,1,0.917599066439757,1,0.917599066439757,1,0.481853740256937,1,0.723579619354545,1,0.864841357652501,1,1,0.945655593204105,0,1,0.89537925021796,1,7.8561464690497,0.972527472527473,0.972527472527473,0.972527472527473,1,0.972527472527473,0.865077615793948,0.972527472527473,0.865077615793948,0.972527472527473,0.828783441963958,0.972527472527473,0.756195094303977,0.972527472527473,0.972527472527473,0.972527472527473,0.79105660337752,0.865077615793948
2023-08-16,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.957977871489221,1,0.917599066439757,1,0.917599066439757,1,0.481853740256937,1,0.723579619354545,1,0.864841357652501,1,1,1,0,1,0.89537925021796,1,7.8561464690497,0.972527472527473,0.972527472527473,0.972527472527473,1,0.972527472527473,0.865077615793948,0.972527472527473,0.865077615793948,0.972527472527473,0.828783441963958,0.972527472527473,0.756195094303977,0.972527472527473,0.972527472527473,0.972527472527473,0.79105660337752,0.865077615793948
2023-08-16,"25","Ledbetter","Na'Cole",1,1,1,1,1,0.957977871489221,1,0.917599066439757,1,0.917599066439757,1,0.481853740256937,1,0.723579619354545,1,0.864841357652501,1,1,1,0,1,0.89537925021796,1,7.8561464690497,0.972527472527473,0.972527472527473,0.972527472527473,1,0.972527472527473,0.865077615793948,0.972527472527473,0.865077615793948,0.972527472527473,0.828783441963958,0.972527472527473,0.756195094303977,0.972527472527473,0.972527472527473,0.972527472527473,0.79105660337752,0.865077615793948
2022-11-28,"26","John West/Buckner","Ana",1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05,"26","John West/Buckner","Ana",1,1,1,1,1,0,1,0.594594594594595,1,0,1,1,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13,"26","John West/Buckner","Ana",1,1,1,1,1,0,1,0.303030303030303,1,0,1,1,1,0,0.464646464646465,0.464646464646465,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-19,"26","John West/Buckner","Ana",1,1,1,0.622384126492017,1,0,1,0.572934428770733,1,0.377615873507983,1,1,1,0,0.647341497442257,0.647341497442257,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03,"26","John West/Buckner","Ana",1,1,1,0.804051694027244,1,0.391896611945512,1,0.721446035626965,1,0.587844917918268,1,1,1,0.391896611945512,0.751135172895564,0.751135172895564,1,1,0.608103388054488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-09,"26","John West/Buckner","Ana",1,1,1,0.863444083945953,1,0.561830054622366,1,0.796706230235328,1,0.698385970676414,1,1,1,0.561830054622366,0.81543389872274,0.81543389872274,1,1,0.765904143907347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24,"26","John West/Buckner","Ana",1,1,1,0.899034285422308,1,0.657959906664623,1,0.838144874218657,1,0.758925621242314,1,1,1,0.657959906664623,0.849263365864459,0.849263365864459,1,1,0.856965237681604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30,"26","John West/Buckner","Ana",1,1,1,0.922439193916621,1,0.733318954659761,1,0.87314688675374,1,0.81087976074314,1,1,1,0.733318954659761,0.881053823390007,0.881053823390007,1,1,0.894738906029699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-06,"26","John West/Buckner","Ana",1,1,1,0.93648255418948,1,0.778467681888263,1,0.894102006312544,1,0.841985127698784,1,1,1,0.778467681888263,0.90005822101126,0.90005822101126,1,1,0.917038438125035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-20,"26","John West/Buckner","Ana",1,1,1,0.944973775527091,1,0.798361486269919,1,0.90199420902723,1,0.853387710742828,1,1,1,0.798361486269919,0.905466101761831,0.905466101761831,1,1,0.935903518745842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-26,"26","John West/Buckner","Ana",1,1,1,0.944973775527091,1,0.798361486269919,1,0.90199420902723,1,0.853387710742828,1,1,1,0.798361486269919,0.905466101761831,0.905466101761831,1,1,1,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"26","John West/Buckner","Ana",1,1,1,0.944973775527091,1,0.798361486269919,1,0.90199420902723,1,0.853387710742828,1,1,1,0.798361486269919,0.905466101761831,0.905466101761831,1,1,1,0.230179028132992,0,1,0.89002557544757,4.76982097186701,0.8,0.4,0.6,0.6,0.6,0,0,0,0.8,0.8,0,0.2,0.2,0.2,0.2,0,0.2
2023-06-01,"26","John West/Buckner","Ana",1,1,1,0.944973775527091,1,0.798361486269919,1,0.90199420902723,1,0.853387710742828,1,1,1,0.798361486269919,0.905466101761831,0.905466101761831,1,1,1,0.230179028132992,0,1,0.89002557544757,4.76982097186701,0.8,0.550819672131148,0.449180327868852,0.6,0.6,0.301639344262295,0,0,0.8,0.8,0,0.2,0.2,0.2,0.2,0,0.2
2023-06-12,"26","John West/Buckner","Ana",1,1,1,0.944973775527091,1,0.798361486269919,1,0.90199420902723,1,0.853387710742828,1,1,1,0.798361486269919,0.905466101761831,0.905466101761831,1,1,1,0.805194805194805,0,1,0.805194805194805,4.19480519480519,0.8,0.550819672131148,0.449180327868852,0.6,0.6,0.301639344262295,0,0,0.8,0.8,0,0.2,0.2,0.2,0.2,0,0.2
2023-07-01,"26","John West/Buckner","Ana",1,1,1,0.944973775527091,1,0.798361486269919,1,0.90199420902723,1,0.853387710742828,1,1,1,0.798361486269919,0.905466101761831,0.905466101761831,1,1,1,0.230179028132992,0,1,0.89002557544757,4.76982097186701,0.972527472527473,0.893253356004072,0.908760771224955,0.945054945054945,0.945054945054945,0.677624190518173,0.771702509524859,0.605035842858192,0.805860805860806,0.972527472527473,0.771702509524859,0.829486654701554,0.662819988034888,0.662819988034888,0.662819988034888,0.771702509524859,0.662819988034888
2023-07-10,"26","John West/Buckner","Ana",1,1,1,0.944973775527091,1,0.798361486269919,1,0.90199420902723,1,0.853387710742828,1,1,1,0.798361486269919,0.905466101761831,0.905466101761831,1,1,1,0.230179028132992,0,1,0.89002557544757,4.76982097186701,0.972527472527473,0.893253356004072,0.908760771224955,0.945054945054945,0.945054945054945,0.677624190518173,0.771702509524859,0.605035842858192,0.805860805860806,0.972527472527473,0.771702509524859,0.829486654701554,0.662819988034888,0.662819988034888,0.662819988034888,0.771702509524859,0.662819988034888
2023-08-16,"26","John West/Buckner","Ana",1,1,1,0.944973775527091,1,0.798361486269919,1,0.90199420902723,1,0.853387710742828,1,1,1,0.798361486269919,0.905466101761831,0.905466101761831,1,1,0.935903518745842,0.230179028132992,0,1,0.89002557544757,4.76982097186701,0.972527472527473,0.893253356004072,0.908760771224955,0.945054945054945,0.945054945054945,0.677624190518173,0.771702509524859,0.605035842858192,0.805860805860806,0.972527472527473,0.771702509524859,0.829486654701554,0.662819988034888,0.662819988034888,0.662819988034888,0.771702509524859,0.662819988034888
2023-08-16,"26","John West/Buckner","Ana",1,1,1,0.944973775527091,1,0.798361486269919,1,0.90199420902723,1,0.853387710742828,1,1,1,0.798361486269919,0.905466101761831,0.905466101761831,1,1,1,0.230179028132992,0,1,0.89002557544757,4.76982097186701,0.972527472527473,0.893253356004072,0.908760771224955,0.945054945054945,0.945054945054945,0.677624190518173,0.771702509524859,0.605035842858192,0.805860805860806,0.972527472527473,0.771702509524859,0.829486654701554,0.662819988034888,0.662819988034888,0.662819988034888,0.771702509524859,0.662819988034888
2023-08-16,"26","John West/Buckner","Ana",1,1,1,0.944973775527091,1,0.798361486269919,1,0.90199420902723,1,0.853387710742828,1,1,1,0.798361486269919,0.905466101761831,0.905466101761831,1,1,1,0.230179028132992,0,1,0.89002557544757,4.76982097186701,0.972527472527473,0.893253356004072,0.908760771224955,0.945054945054945,0.945054945054945,0.677624190518173,0.771702509524859,0.605035842858192,0.805860805860806,0.972527472527473,0.771702509524859,0.829486654701554,0.662819988034888,0.662819988034888,0.662819988034888,0.771702509524859,0.662819988034888
2022-11-28,"30","Duncanville","Cheryl",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05,"30","Duncanville","Cheryl",0,1,1,0.405405405405405,1,1,1,0.405405405405405,1,0.405405405405405,1,1,1,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
